gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
SPINK6,0.29720557,1.646995652,0.382802529,0.705957416,0.878757352,-4.602129349,,,,,,,,,,,,,,,,,,,
SUOX,0.366107324,2.184541304,0.385926749,0.703679158,0.878757352,-4.602108977,,,,,,,,,,,,,,,,,,,
SV2A,-0.446468598,9.282430435,-0.388340408,0.701921018,0.878757352,-4.602093128,,,,,,,,,,,,,,,,,,,
TBC1D23,0.269475203,0.609186957,0.381502795,0.706906053,0.878757352,-4.602137777,,,,,,,,,,,,,,,,,,,
WASF3,0.586653026,2.091221739,0.387547947,0.702498067,0.878757352,-4.602098342,,,,,,,,,,,,,,,,,,,
AP3S2,0.254675192,0.93051087,0.380528096,0.707617778,0.879263107,-4.60214408,,,,,,,,,,,,,,,,,,,
ASRGL1,0.252659007,7.633317391,0.380028613,0.707982608,0.879337571,-4.602147303,,,,,,,,,,,,,,,,,,,
FAM171A2,0.274519422,-4.04625,0.379367459,0.708465635,0.879558713,-4.602151563,,,,,,,,,,,,,,,,,,,
ERBB4,0.195602331,4.755041304,0.378859846,0.708836573,0.879640566,-4.60215483,,,,,,,,,,,,,,,,,,,
ITM2A,0.298182042,-0.046102174,0.378391025,0.709179231,0.87968727,-4.602157842,,,,,,,,,,,,,,,,,,,
MPRIP,-0.925855606,-4.719752174,-0.377806965,0.709606204,0.879838475,-4.602161591,,,,,,,,,,,,,,,,,,,
BRDT,0.337373138,0.074226087,0.377332595,0.709953062,0.879890258,-4.602164631,,,,,,,,,,,,,,,,,,,
ANGPT2,0.446189894,-1.401091304,0.373436887,0.712804033,0.880368043,-4.602189458,,,,,,,,,,,,,,,,,,,
BMP4,0.338733139,-6.635986957,0.373052046,0.713085905,0.880368043,-4.602191897,,,,,,,,,,,,,,,,,,,
CTSS,0.146200834,1.762652174,0.373312195,0.712895357,0.880368043,-4.602190248,,,,,,,,,,,,,,,,,,,
EFCAB2,-0.251916755,2.4977,-0.373299569,0.712904605,0.880368043,-4.602190328,,,,,,,,,,,,,,,,,,,
FGF23,0.731535058,-0.900530435,0.373475101,0.712776046,0.880368043,-4.602189215,,,,,,,,,,,,,,,,,,,
IMPG1,-0.454775318,-1.062180435,-0.37520392,0.711510337,0.880368043,-4.602178228,,,,,,,,,,,,,,,,,,,
SERPINF1,0.096926204,4.665423913,0.374609646,0.711945323,0.880368043,-4.60218201,,,,,,,,,,,,,,,,,,,
TPR,0.55955184,1.728173913,0.373245276,0.71294437,0.880368043,-4.602190672,,,,,,,,,,,,,,,,,,,
TYRP1,0.307766821,-0.543778261,0.373859119,0.712494824,0.880368043,-4.602186779,,,,,,,,,,,,,,,,,,,
GPC5,0.311691837,3.396145652,0.370904994,0.714659256,0.881623004,-4.602205459,,,,,,,,,,,,,,,,,,,
KIFBP,0.611838774,4.217819565,0.370830601,0.714713795,0.881623004,-4.602205927,,,,,,,,,,,,,,,,,,,
DUSP29,0.671331194,-2.228419565,0.368964544,0.716082336,0.882933501,-4.60221765,,,,,,,,,,,,,,,,,,,
C1QBP,0.315607586,2.291293478,0.367133403,0.717426227,0.883989686,-4.602229098,,,,,,,,,,,,,,,,,,,
SERPINE2,0.141237008,5.397780435,0.366962148,0.717551961,0.883989686,-4.602230166,,,,,,,,,,,,,,,,,,,
KLK1,0.481202362,-3.935241304,0.366515627,0.717879831,0.884015984,-4.602232948,,,,,,,,,,,,,,,,,,,
CORO6,-0.333799691,1.027786957,-0.364024362,0.719710139,0.885891609,-4.602248408,,,,,,,,,,,,,,,,,,,
CAPS,0.084278698,7.233258696,0.363409823,0.720161901,0.886069506,-4.602252206,,,,,,,,,,,,,,,,,,,
BCL7B,0.354841458,0.562436957,0.362954097,0.720496984,0.886103753,-4.602255019,,,,,,,,,,,,,,,,,,,
VIPR1,-0.134161619,0.614702174,-0.361912148,0.721263318,0.88666812,-4.602261436,,,,,,,,,,,,,,,,,,,
KIF22,0.587550585,-4.587147826,0.360816463,0.7220695,0.886903082,-4.602268165,,,,,,,,,,,,,,,,,,,
SMAD1,0.320886269,0.680663043,0.360933919,0.721983062,0.886903082,-4.602267444,,,,,,,,,,,,,,,,,,,
SCARB1,0.45699457,-1.128621739,0.360319165,0.722435511,0.886974889,-4.602271212,,,,,,,,,,,,,,,,,,,
LY96,0.289927648,-3.375891304,0.359310623,0.723178008,0.88750867,-4.60227738,,,,,,,,,,,,,,,,,,,
PRKAB1,-0.290614954,0.204206522,-0.357874495,0.724235781,0.888051017,-4.602286133,,,,,,,,,,,,,,,,,,,
S100G,0.445635518,-0.235986957,0.358199168,0.723996595,0.888051017,-4.602284157,,,,,,,,,,,,,,,,,,,
CA5A,1.000485348,-2.585919565,0.355950753,0.725653594,0.88811885,-4.602297806,,,,,,,,,,,,,,,,,,,
GET3,0.216513047,1.431178261,0.356250767,0.725432414,0.88811885,-4.602295989,,,,,,,,,,,,,,,,,,,
LILRB4,0.241151584,0.973336957,0.356006005,0.725612858,0.88811885,-4.602297471,,,,,,,,,,,,,,,,,,,
OBP2B,-0.463486674,-2.553321739,-0.355710361,0.725830836,0.88811885,-4.60229926,,,,,,,,,,,,,,,,,,,
SLAMF6,-0.501935455,-2.201443478,-0.356190234,0.725477039,0.88811885,-4.602296356,,,,,,,,,,,,,,,,,,,
ANXA11,0.24026748,-0.660480435,0.354753322,0.726536622,0.888372049,-4.60230504,,,,,,,,,,,,,,,,,,,
MVK,0.536212914,-1.477452174,0.354594413,0.726653836,0.888372049,-4.602305998,,,,,,,,,,,,,,,,,,,
DAG1,0.113338562,4.746845652,0.353662053,0.727341703,0.888836217,-4.602311612,,,,,,,,,,,,,,,,,,,
MAPK13,0.571541668,2.16028913,0.351580447,0.728878303,0.890326939,-4.602324094,,,,,,,,,,,,,,,,,,,
SAA4,0.400428163,2.466906522,0.351173287,0.729178998,0.890326939,-4.602326527,,,,,,,,,,,,,,,,,,,
HIP1R,0.511583078,3.267469565,0.349143262,0.730678876,0.891780736,-4.602338617,,,,,,,,,,,,,,,,,,,
FSHB,0.204756078,0.431921739,0.34819468,0.731380114,0.892258989,-4.602344243,,,,,,,,,,,,,,,,,,,
JUN,0.532644032,2.862473913,0.347318618,0.732027958,0.892309381,-4.602349425,,,,,,,,,,,,,,,,,,,
PCDH1,0.132514153,-0.556958696,0.346241715,0.732824603,0.892309381,-4.602355778,,,,,,,,,,,,,,,,,,,
PNLIPRP2,0.542988166,-6.823928261,0.346468721,0.732656648,0.892309381,-4.602354441,,,,,,,,,,,,,,,,,,,
PRL,-0.299699684,2.339658696,-0.346047348,0.73296842,0.892309381,-4.602356923,,,,,,,,,,,,,,,,,,,
SPTBN2,0.444189472,6.724228261,0.34728209,0.732054975,0.892309381,-4.602349641,,,,,,,,,,,,,,,,,,,
CD3E,0.286784176,-2.344228261,0.344584732,0.734050973,0.892959816,-4.602365516,,,,,,,,,,,,,,,,,,,
SEPTIN7,0.55871068,0.430191304,0.344488853,0.734121957,0.892959816,-4.602366078,,,,,,,,,,,,,,,,,,,
CDC123,0.877276975,-5.015523913,0.343633855,0.734755068,0.893259168,-4.602371083,,,,,,,,,,,,,,,,,,,
CLEC6A,0.305155014,-1.006134783,0.342310591,0.735735303,0.893259168,-4.602378806,,,,,,,,,,,,,,,,,,,
NPY,0.294529867,-0.517213043,0.342374635,0.735687851,0.893259168,-4.602378433,,,,,,,,,,,,,,,,,,,
PBXIP1,0.320202212,0.09831087,0.342065776,0.735916707,0.893259168,-4.602380232,,,,,,,,,,,,,,,,,,,
SPRR3,0.413795117,-1.879180435,0.342698559,0.73544786,0.893259168,-4.602376545,,,,,,,,,,,,,,,,,,,
CPB1,0.219902439,0.866234783,0.339805372,0.737592368,0.893377592,-4.602393347,,,,,,,,,,,,,,,,,,,
FCER2,-0.371409062,-0.302686957,-0.34032545,0.737206709,0.893377592,-4.602390337,,,,,,,,,,,,,,,,,,,
RBP1,0.079122304,9.486232609,0.33942713,0.737872894,0.893377592,-4.602395534,,,,,,,,,,,,,,,,,,,
SPINK2,0.229978795,3.679228261,0.339670139,0.73769266,0.893377592,-4.602394129,,,,,,,,,,,,,,,,,,,
TNFSF12,0.277532716,2.327393478,0.339796479,0.737598962,0.893377592,-4.602393399,,,,,,,,,,,,,,,,,,,
ZNF75D,-0.494409566,-2.564756522,-0.341208326,0.736552185,0.893377592,-4.602385217,,,,,,,,,,,,,,,,,,,
ADRA2A,-0.186984988,-0.276430435,-0.337171938,0.739546255,0.894307499,-4.60240852,,,,,,,,,,,,,,,,,,,
NBL1,0.114752912,1.741452174,0.337316852,0.739438689,0.894307499,-4.602407688,,,,,,,,,,,,,,,,,,,
NTF3,0.309321197,-4.433343478,0.337138313,0.739571215,0.894307499,-4.602408713,,,,,,,,,,,,,,,,,,,
SAT2,0.271490751,6.028428261,0.335466919,0.740812269,0.895329005,-4.602418282,,,,,,,,,,,,,,,,,,,
SSH3,-0.147499573,0.689571739,-0.335164541,0.741036871,0.895329005,-4.602420009,,,,,,,,,,,,,,,,,,,
SMPD3,0.266836877,4.349693478,0.334738155,0.741353623,0.89533662,-4.60242244,,,,,,,,,,,,,,,,,,,
CCL25,0.474315501,-6.148778261,0.333852169,0.742011954,0.895756582,-4.602427483,,,,,,,,,,,,,,,,,,,
PLTP,0.320769636,-0.736693478,0.333110342,0.742563324,0.896047124,-4.602431695,,,,,,,,,,,,,,,,,,,
ATP5IF1,-0.284518,7.210134783,-0.330096906,0.744804551,0.897624874,-4.602448712,,,,,,,,,,,,,,,,,,,
BTLA,0.153005989,1.571,0.330616036,0.744418284,0.897624874,-4.602445792,,,,,,,,,,,,,,,,,,,
KIR3DL2,0.45004831,-4.740763043,0.330151294,0.744764079,0.897624874,-4.602448407,,,,,,,,,,,,,,,,,,,
PRSS27,0.296738844,0.471893478,0.329580258,0.74518904,0.897713112,-4.602451615,,,,,,,,,,,,,,,,,,,
DCUN1D2,-0.672057738,-7.847258696,-0.32826078,0.746171303,0.898276885,-4.602459007,,,,,,,,,,,,,,,,,,,
GIPC3,0.375748493,-1.109465217,0.327278409,0.746902902,0.898276885,-4.602464492,,,,,,,,,,,,,,,,,,,
GSAP,-0.281592491,-4.575395652,-0.327340772,0.746856451,0.898276885,-4.602464144,,,,,,,,,,,,,,,,,,,
PRAP1,-0.118096914,1.736234783,-0.327303862,0.746883944,0.898276885,-4.60246435,,,,,,,,,,,,,,,,,,,
DDX25,0.513050602,-1.419686957,0.324799217,0.748750317,0.898706968,-4.602478262,,,,,,,,,,,,,,,,,,,
DNPEP,-0.210923919,2.403732609,-0.323608219,0.749638364,0.898706968,-4.60248484,,,,,,,,,,,,,,,,,,,
ENPP2,0.085200503,3.392580435,0.323549437,0.749682203,0.898706968,-4.602485165,,,,,,,,,,,,,,,,,,,
GAL,0.337810166,-2.402336957,0.3234539,0.749753455,0.898706968,-4.602485691,,,,,,,,,,,,,,,,,,,
GLB1,-0.187569938,-1.349893478,-0.325017198,0.748587822,0.898706968,-4.602477055,,,,,,,,,,,,,,,,,,,
GPIHBP1,0.167699548,1.131302174,0.325696367,0.748081609,0.898706968,-4.602473291,,,,,,,,,,,,,,,,,,,
NPHS2,-0.441500076,-3.945319565,-0.324495264,0.74897692,0.898706968,-4.602479943,,,,,,,,,,,,,,,,,,,
WASF1,-0.453270635,3.255752174,-0.324709378,0.748817291,0.898706968,-4.602478759,,,,,,,,,,,,,,,,,,,
ACP6,0.402509548,-0.27831087,0.321642567,0.7511048,0.898832466,-4.602495646,,,,,,,,,,,,,,,,,,,
KIF20B,0.300405758,0.233767391,0.322020889,0.750822485,0.898832466,-4.602493572,,,,,,,,,,,,,,,,,,,
TNR,0.149490046,3.625,0.322092502,0.75076905,0.898832466,-4.602493179,,,,,,,,,,,,,,,,,,,
TRIM40,-0.579792248,-4.238628261,-0.322379864,0.750554641,0.898832466,-4.602491601,,,,,,,,,,,,,,,,,,,
PTTG1,0.422034066,-1.336756522,0.321104789,0.751506169,0.898939772,-4.602498591,,,,,,,,,,,,,,,,,,,
IL7,0.182473592,0.743591304,0.320396187,0.752035141,0.899199563,-4.602502465,,,,,,,,,,,,,,,,,,,
CA8,-0.122329129,0.517515217,-0.314392876,0.756521633,0.900085969,-4.602534943,,,,,,,,,,,,,,,,,,,
CCL21,0.294804974,-2.243076087,0.314774084,0.756236477,0.900085969,-4.602532898,,,,,,,,,,,,,,,,,,,
CCT5,0.182420743,1.47775,0.315708924,0.755537339,0.900085969,-4.602527875,,,,,,,,,,,,,,,,,,,
ISM2,-0.189798677,4.651152174,-0.316884774,0.754658263,0.900085969,-4.602521535,,,,,,,,,,,,,,,,,,,
LPL,0.197880984,1.179621739,0.315363796,0.755795425,0.900085969,-4.602529731,,,,,,,,,,,,,,,,,,,
PTPRM,0.153818549,-1.024719565,0.317325109,0.754329152,0.900085969,-4.602519155,,,,,,,,,,,,,,,,,,,
PTPRS,0.213885735,2.965319565,0.316155373,0.755203529,0.900085969,-4.60252547,,,,,,,,,,,,,,,,,,,
RAB6A,0.329564225,-1.493143478,0.316398733,0.75502159,0.900085969,-4.602524158,,,,,,,,,,,,,,,,,,,
RNASEH2A,0.278465762,-0.864593478,0.315086739,0.756002628,0.900085969,-4.60253122,,,,,,,,,,,,,,,,,,,
SLITRK6,0.295645947,1.095147826,0.316556641,0.754903544,0.900085969,-4.602523306,,,,,,,,,,,,,,,,,,,
SPARC,-0.08491666,4.597776087,-0.314441733,0.756485084,0.900085969,-4.602534681,,,,,,,,,,,,,,,,,,,
YWHAQ,-0.128521309,5.596245652,-0.314890765,0.756149204,0.900085969,-4.602532272,,,,,,,,,,,,,,,,,,,
C2orf69,0.249665017,1.940984783,0.312401911,0.758011517,0.900305335,-4.602545581,,,,,,,,,,,,,,,,,,,
CDH6,0.210985477,0.690623913,0.312060805,0.758266872,0.900305335,-4.602547397,,,,,,,,,,,,,,,,,,,
LIFR,-0.213372318,0.47538913,-0.312576345,0.757880945,0.900305335,-4.602544652,,,,,,,,,,,,,,,,,,,
NFAT5,-0.391860815,-2.479052174,-0.31316295,0.757441899,0.900305335,-4.602541522,,,,,,,,,,,,,,,,,,,
PVALB,-0.09658366,5.925778261,-0.312988543,0.757572426,0.900305335,-4.602542453,,,,,,,,,,,,,,,,,,,
FGF2,0.270610237,5.871545652,0.311642238,0.758580253,0.90030677,-4.602549623,,,,,,,,,,,,,,,,,,,
CENPF,0.245517588,-0.522617391,0.309766493,0.75998515,0.900491854,-4.602559561,,,,,,,,,,,,,,,,,,,
ECSCR,0.226033603,0.022069565,0.310471376,0.759457106,0.900491854,-4.602555833,,,,,,,,,,,,,,,,,,,
MRPL46,0.175367867,0.55291087,0.31015623,0.759693174,0.900491854,-4.602557501,,,,,,,,,,,,,,,,,,,
RELT,0.203141644,5.473069565,0.310724895,0.759267219,0.900491854,-4.60255449,,,,,,,,,,,,,,,,,,,
CPPED1,0.081618402,6.906330435,0.308082758,0.761246962,0.901246404,-4.602568432,,,,,,,,,,,,,,,,,,,
MYOM3,0.22140969,-3.463356522,0.308282497,0.761097239,0.901246404,-4.602567382,,,,,,,,,,,,,,,,,,,
ABCA2,-0.145186335,7.495954348,-0.292146651,0.773223115,0.901549014,-4.602650039,,,,,,,,,,,,,,,,,,,
AGR3,0.35653789,-2.197708696,0.298671822,0.768312148,0.901549014,-4.602617139,,,,,,,,,,,,,,,,,,,
AMFR,0.195745965,1.190871739,0.290353452,0.774574436,0.901549014,-4.602658956,,,,,,,,,,,,,,,,,,,
ANK2,0.429163568,5.783467391,0.293706624,0.772048151,0.901549014,-4.602642239,,,,,,,,,,,,,,,,,,,
ARL2BP,0.172995253,5.224830435,0.293195667,0.772432938,0.901549014,-4.602644798,,,,,,,,,,,,,,,,,,,
ATP1B4,0.378895682,-1.158945652,0.294511593,0.771442072,0.901549014,-4.602638198,,,,,,,,,,,,,,,,,,,
BCAN,0.072960999,3.710795652,0.29710112,0.769493381,0.901549014,-4.602625124,,,,,,,,,,,,,,,,,,,
CACNB3,0.461665377,4.747204348,0.29046111,0.774493285,0.901549014,-4.602658422,,,,,,,,,,,,,,,,,,,
CEND1,-0.17891081,6.362252174,-0.300012981,0.767303998,0.901549014,-4.602610288,,,,,,,,,,,,,,,,,,,
CLSTN3,-0.209940593,1.03811087,-0.289136294,0.775492082,0.901549014,-4.602664977,,,,,,,,,,,,,,,,,,,
CNPY2,0.164729478,1.661713043,0.29787799,0.76890907,0.901549014,-4.60262118,,,,,,,,,,,,,,,,,,,
COMMD9,0.171682916,1.931319565,0.300980826,0.766576733,0.901549014,-4.602605326,,,,,,,,,,,,,,,,,,,
DKKL1,-0.192849802,-2.49225,-0.295179902,0.770939001,0.901549014,-4.602634834,,,,,,,,,,,,,,,,,,,
DMD,0.377713625,4.846578261,0.291833822,0.773458804,0.901549014,-4.602651599,,,,,,,,,,,,,,,,,,,
DPP7,-0.084328074,5.489630435,-0.294937172,0.771121705,0.901549014,-4.602636057,,,,,,,,,,,,,,,,,,,
GNPDA2,0.147803218,5.099313043,0.292661516,0.772835258,0.901549014,-4.602647469,,,,,,,,,,,,,,,,,,,
GPHA2,0.329241279,1.189406522,0.301519389,0.766172137,0.901549014,-4.602602558,,,,,,,,,,,,,,,,,,,
GPR101,-0.251120184,-0.906906522,-0.296401917,0.770019397,0.901549014,-4.602628665,,,,,,,,,,,,,,,,,,,
HBEGF,0.138413187,1.66513913,0.291503354,0.773707806,0.901549014,-4.602653244,,,,,,,,,,,,,,,,,,,
IFNAR1,0.247521422,0.037741304,0.293327823,0.772333409,0.901549014,-4.602644137,,,,,,,,,,,,,,,,,,,
IFNGR1,0.12656325,3.8761,0.296733794,0.769769709,0.901549014,-4.602626985,,,,,,,,,,,,,,,,,,,
IFNL1,0.174334104,-1.966747826,0.301199615,0.766412359,0.901549014,-4.602604202,,,,,,,,,,,,,,,,,,,
IGF1R,0.221675997,2.088547826,0.300277879,0.767104925,0.901549014,-4.602608932,,,,,,,,,,,,,,,,,,,
IGSF8,0.051631113,7.32338913,0.299266144,0.767865343,0.901549014,-4.602614107,,,,,,,,,,,,,,,,,,,
IL15RA,-0.150487299,0.052617391,-0.295209926,0.770916403,0.901549014,-4.602634683,,,,,,,,,,,,,,,,,,,
KLRF1,0.25258152,-2.30408913,0.305657851,0.76306542,0.901549014,-4.602581124,,,,,,,,,,,,,,,,,,,
MANSC4,-0.366781832,-1.962621739,-0.290266006,0.774640352,0.901549014,-4.602659389,,,,,,,,,,,,,,,,,,,
MELTF,-0.132611279,3.941263043,-0.299381577,0.767778572,0.901549014,-4.602613517,,,,,,,,,,,,,,,,,,,
MORF4L1,0.371692051,1.362780435,0.289033322,0.775569731,0.901549014,-4.602665485,,,,,,,,,,,,,,,,,,,
MTPN,0.13900027,-3.989897826,0.297699592,0.769043237,0.901549014,-4.602622086,,,,,,,,,,,,,,,,,,,
NDUFB7,0.236301152,1.630021739,0.30311803,0.764971564,0.901549014,-4.602594312,,,,,,,,,,,,,,,,,,,
NME1,-0.14010161,1.527234783,-0.296001357,0.770320792,0.901549014,-4.60263069,,,,,,,,,,,,,,,,,,,
NPTXR,0.080018247,5.133852174,0.302662192,0.765313835,0.901549014,-4.602596667,,,,,,,,,,,,,,,,,,,
NRXN3,0.120784676,0.441493478,0.291892034,0.773414944,0.901549014,-4.602651309,,,,,,,,,,,,,,,,,,,
PSRC1,0.175615175,0.35665,0.300505818,0.766933639,0.901549014,-4.602607763,,,,,,,,,,,,,,,,,,,
PTPRN2,0.17836462,6.429219565,0.28959045,0.775149643,0.901549014,-4.602662733,,,,,,,,,,,,,,,,,,,
RPL14,0.191499902,2.15601087,0.289522808,0.775200643,0.901549014,-4.602663068,,,,,,,,,,,,,,,,,,,
SCN4B,0.165091331,4.523721739,0.290865549,0.774188454,0.901549014,-4.602656415,,,,,,,,,,,,,,,,,,,
SERPINB6,-0.072293262,5.816623913,-0.291233274,0.773911326,0.901549014,-4.602654588,,,,,,,,,,,,,,,,,,,
SLC51B,0.465439098,-5.10206087,0.293466606,0.772228894,0.901549014,-4.602643442,,,,,,,,,,,,,,,,,,,
SPACA5_SPACA5B,-0.180280478,3.156121739,-0.305652468,0.763069458,0.901549014,-4.602581152,,,,,,,,,,,,,,,,,,,
TCP11,-0.628260538,-3.679193478,-0.297152732,0.769454558,0.901549014,-4.602624862,,,,,,,,,,,,,,,,,,,
TEX101,-0.253450686,0.016184783,-0.29057033,0.774410961,0.901549014,-4.60265788,,,,,,,,,,,,,,,,,,,
VTCN1,0.20905868,2.361221739,0.303827213,0.764439165,0.901549014,-4.60259064,,,,,,,,,,,,,,,,,,,
WNT9A,-0.180792116,0.652917391,-0.303967076,0.764334181,0.901549014,-4.602589915,,,,,,,,,,,,,,,,,,,
ANXA10,0.317687649,-1.162482609,0.286730518,0.777306853,0.901750991,-4.602676805,,,,,,,,,,,,,,,,,,,
LRTM2,0.19239123,5.537530435,0.28739498,0.776805492,0.901750991,-4.602673548,,,,,,,,,,,,,,,,,,,
SNX18,0.125656311,1.043004348,0.287720026,0.77656027,0.901750991,-4.602671952,,,,,,,,,,,,,,,,,,,
SUSD4,0.218844323,3.791671739,0.286976278,0.777121407,0.901750991,-4.602675601,,,,,,,,,,,,,,,,,,,
TNFSF9,-0.177325666,1.591041304,-0.287693722,0.776580113,0.901750991,-4.602672081,,,,,,,,,,,,,,,,,,,
CDC27,0.245018806,3.617078261,0.286094313,0.777786986,0.901880346,-4.602679917,,,,,,,,,,,,,,,,,,,
TARS1,0.100517665,3.66976087,0.285754078,0.778043794,0.901880346,-4.602681578,,,,,,,,,,,,,,,,,,,
IL12RB2,0.148615456,0.496345652,0.284053345,0.779327888,0.903005878,-4.602689854,,,,,,,,,,,,,,,,,,,
CXADR,0.197748645,2.671841304,0.283400726,0.779820804,0.903214136,-4.602693016,,,,,,,,,,,,,,,,,,,
CLEC12A,0.248364047,-1.852717391,0.282178722,0.780744025,0.903920421,-4.602698919,,,,,,,,,,,,,,,,,,,
EIF5A,0.116783278,-0.221347826,0.281249005,0.781446648,0.904149374,-4.602703393,,,,,,,,,,,,,,,,,,,
GAD2,-0.33046943,3.95916087,-0.280258,0.782195801,0.904149374,-4.602708146,,,,,,,,,,,,,,,,,,,
KIAA1549L,-0.220087375,1.538115217,-0.280552491,0.781973157,0.904149374,-4.602706735,,,,,,,,,,,,,,,,,,,
STX6,0.336135954,2.079995652,0.280616727,0.781924596,0.904149374,-4.602706427,,,,,,,,,,,,,,,,,,,
DRAXIN,0.193835131,5.824443478,0.27876751,0.78332295,0.905089498,-4.602715263,,,,,,,,,,,,,,,,,,,
FOSB,0.35294604,1.759186957,0.278148482,0.78379122,0.905267873,-4.602718208,,,,,,,,,,,,,,,,,,,
SPARCL1,0.130405117,4.466017391,0.277161617,0.784537918,0.905767557,-4.602722889,,,,,,,,,,,,,,,,,,,
HEG1,0.128056881,-0.185841304,0.275977994,0.785433773,0.906438976,-4.602728483,,,,,,,,,,,,,,,,,,,
GC,0.164317742,0.570802174,0.274438551,0.786599397,0.907421064,-4.602735722,,,,,,,,,,,,,,,,,,,
TOP2B,0.446612551,4.294052174,0.274007377,0.786925962,0.907434816,-4.602737743,,,,,,,,,,,,,,,,,,,
CNP,-0.209085231,5.438393478,-0.272835544,0.787813697,0.907574734,-4.602743218,,,,,,,,,,,,,,,,,,,
FABP6,-0.324114559,-0.198321739,-0.27165053,0.78871172,0.907574734,-4.602748732,,,,,,,,,,,,,,,,,,,
HTR1A,0.273374624,0.418615217,0.27236845,0.788167633,0.907574734,-4.602745395,,,,,,,,,,,,,,,,,,,
PDCL2,0.448857908,-0.14541087,0.271673298,0.788694463,0.907574734,-4.602748626,,,,,,,,,,,,,,,,,,,
RUVBL1,-0.155135607,-1.249471739,-0.270296295,0.789738352,0.907574734,-4.602755004,,,,,,,,,,,,,,,,,,,
SFTPD,0.190039182,0.205032609,0.270110099,0.789879536,0.907574734,-4.602755864,,,,,,,,,,,,,,,,,,,
SIL1,0.160916313,-0.963513043,0.270132598,0.789862475,0.907574734,-4.60275576,,,,,,,,,,,,,,,,,,,
SORCS2,-0.066147605,5.841723913,-0.270548665,0.789547003,0.907574734,-4.602753838,,,,,,,,,,,,,,,,,,,
SPP1,0.089754656,3.007554348,0.270504572,0.789580433,0.907574734,-4.602754042,,,,,,,,,,,,,,,,,,,
NEO1,0.168425185,3.106532609,0.265728,0.793204421,0.911032079,-4.602775934,,,,,,,,,,,,,,,,,,,
FCRL3,-0.345041,-2.959154348,-0.264976349,0.79377514,0.911324643,-4.602779344,,,,,,,,,,,,,,,,,,,
BTN3A2,0.267085587,2.740002174,0.263037625,0.795247736,0.911629834,-4.602788096,,,,,,,,,,,,,,,,,,,
CTSH,-0.238010646,0.968047826,-0.264054864,0.794474973,0.911629834,-4.602783512,,,,,,,,,,,,,,,,,,,
CTSL,0.183935744,3.797463043,0.262508348,0.795649896,0.911629834,-4.602790474,,,,,,,,,,,,,,,,,,,
IGLON5,0.29115363,0.603502174,0.262129805,0.79593756,0.911629834,-4.602792172,,,,,,,,,,,,,,,,,,,
ROBO4,0.125707919,-2.158106522,0.262242132,0.795852197,0.911629834,-4.602791668,,,,,,,,,,,,,,,,,,,
TARM1,0.46489254,-2.924317391,0.263294414,0.795052642,0.911629834,-4.60278694,,,,,,,,,,,,,,,,,,,
CA14,-0.100020858,4.660113043,-0.257668579,0.799329991,0.914746969,-4.602812001,,,,,,,,,,,,,,,,,,,
KCNIP4,0.320438631,4.195519565,0.255216252,0.801196548,0.914746969,-4.602822758,,,,,,,,,,,,,,,,,,,
LMOD2,-0.494167426,-2.34675,-0.256930208,0.799891863,0.914746969,-4.60281525,,,,,,,,,,,,,,,,,,,
MAMDC4,0.179686802,-4.193276087,0.256954362,0.799873481,0.914746969,-4.602815144,,,,,,,,,,,,,,,,,,,
MDM1,-0.545748228,-1.016278261,-0.255876092,0.800694198,0.914746969,-4.602819873,,,,,,,,,,,,,,,,,,,
MORN4,0.308438811,-0.664328261,0.25575308,0.800787843,0.914746969,-4.602820412,,,,,,,,,,,,,,,,,,,
RTKN2,-0.283023783,-2.117643478,-0.255279971,0.801148033,0.914746969,-4.602822479,,,,,,,,,,,,,,,,,,,
TIMP2,0.07761108,5.522897826,0.255727056,0.800807654,0.914746969,-4.602820525,,,,,,,,,,,,,,,,,,,
SF3B4,0.256840855,0.335382609,0.253863913,0.802226387,0.915560309,-4.602828646,,,,,,,,,,,,,,,,,,,
CD55,0.181640309,2.971778261,0.252983385,0.802897131,0.915963341,-4.602832464,,,,,,,,,,,,,,,,,,,
C1QTNF1,0.136887855,2.732313043,0.249619637,0.805460905,0.917436513,-4.602846927,,,,,,,,,,,,,,,,,,,
DKK4,0.157638274,-0.348432609,0.250432223,0.804841362,0.917436513,-4.60284345,,,,,,,,,,,,,,,,,,,
LAG3,-0.19278219,-1.95238913,-0.249957127,0.805203575,0.917436513,-4.602845484,,,,,,,,,,,,,,,,,,,
LAMP2,0.094360051,1.952904348,0.25061516,0.804701903,0.917436513,-4.602842666,,,,,,,,,,,,,,,,,,,
GRP,0.313772026,0.102663043,0.248135515,0.806592789,0.918120358,-4.602853247,,,,,,,,,,,,,,,,,,,
SATB1,0.223992065,0.8947,0.247997612,0.806697984,0.918120358,-4.602853832,,,,,,,,,,,,,,,,,,,
LY75,0.195389128,-3.393132609,0.245965048,0.808248908,0.919522623,-4.602862423,,,,,,,,,,,,,,,,,,,
COCH,0.062048234,3.803217391,0.24554618,0.808568621,0.919523621,-4.602864185,,,,,,,,,,,,,,,,,,,
CAPG,0.265202413,1.247897826,0.244728231,0.809193044,0.919871005,-4.602867617,,,,,,,,,,,,,,,,,,,
MILR1,0.268610057,2.618584783,0.244022543,0.809731872,0.920120851,-4.602870568,,,,,,,,,,,,,,,,,,,
