gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
AMN,1.136703604,-3.211565217,0.714559707,0.483247262,0.575902935,-5.524267389,,,,,,,,,,,,,,,,,,,
PRSS27,-0.604803241,0.471893478,-0.714718201,0.48315145,0.575902935,-5.524162865,,,,,,,,,,,,,,,,,,,
MLLT1,-1.112034105,-1.322286957,-0.713599104,0.483828197,0.576357092,-5.524900419,,,,,,,,,,,,,,,,,,,
VWC2,-0.639143849,-0.433313043,-0.712724808,0.484357292,0.576749146,-5.525475875,,,,,,,,,,,,,,,,,,,
BTN2A1,-0.330497809,3.934752174,-0.711289205,0.485226805,0.577061169,-5.526419333,,,,,,,,,,,,,,,,,,,
IGSF21,-0.54440666,3.249971739,-0.711900895,0.484856206,0.577061169,-5.526017559,,,,,,,,,,,,,,,,,,,
NPTN,-0.629159441,1.082847826,-0.711018097,0.48539111,0.577061169,-5.526597299,,,,,,,,,,,,,,,,,,,
SPINK2,-0.452426809,3.679228261,-0.71097094,0.485419694,0.577061169,-5.526628249,,,,,,,,,,,,,,,,,,,
GASK1A,0.528387844,-1.588793478,0.710462934,0.48572767,0.57718937,-5.526961531,,,,,,,,,,,,,,,,,,,
SERPINF1,-0.172530873,4.665423913,-0.709477318,0.486325522,0.577661781,-5.527607512,,,,,,,,,,,,,,,,,,,
PILRB,-0.426454137,2.663891304,-0.7082327,0.48708109,0.578321063,-5.528422035,,,,,,,,,,,,,,,,,,,
LRP2,-0.848634182,0.481254348,-0.707646221,0.48743736,0.578505903,-5.528805379,,,,,,,,,,,,,,,,,,,
CPQ,-0.267807886,4.446467391,-0.706092572,0.48838189,0.579150235,-5.529819449,,,,,,,,,,,,,,,,,,,
SCARB2,-0.47955391,1.777982609,-0.706401375,0.48819407,0.579150235,-5.52961806,,,,,,,,,,,,,,,,,,,
TCP11,1.401425636,-3.679193478,0.705251383,0.488893729,0.579518912,-5.530367615,,,,,,,,,,,,,,,,,,,
FGF16,-0.711122834,-2.270876087,-0.704495223,0.489354095,0.579826298,-5.530859844,,,,,,,,,,,,,,,,,,,
RICTOR,0.308816958,-0.285476087,0.699657001,0.492305655,0.583083987,-5.533997497,,,,,,,,,,,,,,,,,,,
ITM2A,-0.517004021,-0.046102174,-0.698051085,0.493287615,0.584007176,-5.53503443,,,,,,,,,,,,,,,,,,,
ADGRB3,-0.37831007,3.254843478,-0.69628487,0.494368895,0.585047146,-5.536172262,,,,,,,,,,,,,,,,,,,
ACTN4,-0.264643556,0.603028261,-0.695368469,0.494930456,0.585471466,-5.53676155,,,,,,,,,,,,,,,,,,,
ATP5IF1,-0.56268188,7.210134783,-0.694590086,0.495407729,0.58560719,-5.537261509,,,,,,,,,,,,,,,,,,,
TK1,0.969530612,-0.084397826,0.694519051,0.495451298,0.58560719,-5.537307109,,,,,,,,,,,,,,,,,,,
AIDA,-1.571371269,-0.835995652,-0.692586239,0.496637624,0.58676891,-5.538546147,,,,,,,,,,,,,,,,,,,
TMED10,-0.786247465,-0.965578261,-0.690437894,0.497958154,0.588088172,-5.539919513,,,,,,,,,,,,,,,,,,,
ADM,-0.367327172,2.385284783,-0.688746089,0.498999476,0.589076746,-5.540998181,,,,,,,,,,,,,,,,,,,
RAP1A,-0.738740043,-0.521976087,-0.686514393,0.500375012,0.590458893,-5.542417234,,,,,,,,,,,,,,,,,,,
CCL21,-0.603912292,-2.243076087,-0.686075601,0.500645722,0.590536712,-5.542695732,,,,,,,,,,,,,,,,,,,
ADGRV1,-1.251163491,0.43445,-0.677839256,0.505742576,0.596061132,-5.547891907,,,,,,,,,,,,,,,,,,,
SERPINA3,0.190613228,2.513658696,0.678096694,0.505582822,0.596061132,-5.547730396,,,,,,,,,,,,,,,,,,,
MIA,-0.601867579,2.57795,-0.672465342,0.509083893,0.599754064,-5.551250078,,,,,,,,,,,,,,,,,,,
OXT,-0.262705819,5.463443478,-0.671721717,0.509547234,0.600054807,-5.551712769,,,,,,,,,,,,,,,,,,,
CDH4,-0.537940089,-1.364847826,-0.670700713,0.510183792,0.600559206,-5.552347256,,,,,,,,,,,,,,,,,,,
SSH3,-0.277125804,0.689571739,-0.67000526,0.510617638,0.600765777,-5.552778909,,,,,,,,,,,,,,,,,,,
TBCA,-0.12306221,8.130821739,-0.669751655,0.510775896,0.600765777,-5.55293621,,,,,,,,,,,,,,,,,,,
SELPLG,-0.390973991,-0.1724,-0.668683251,0.511442921,0.60130509,-5.553598276,,,,,,,,,,,,,,,,,,,
FBLN2,-0.27645128,6.951880435,-0.667461429,0.512206329,0.601957234,-5.554354181,,,,,,,,,,,,,,,,,,,
IL6ST,-0.359855585,1.365891304,-0.662866863,0.515082786,0.604932292,-5.557184922,,,,,,,,,,,,,,,,,,,
SLITRK6,-0.581748114,1.095147826,-0.662748003,0.515157319,0.604932292,-5.557257905,,,,,,,,,,,,,,,,,,,
IL32,-0.84042641,-5.285134783,-0.661057038,0.516218316,0.605931471,-5.558294856,,,,,,,,,,,,,,,,,,,
KLRC1,-0.338732929,-0.076030435,-0.658949807,0.517542206,0.607238293,-5.559583541,,,,,,,,,,,,,,,,,,,
TNFSF12,-0.504977676,2.327393478,-0.657825662,0.518249237,0.607820577,-5.560269413,,,,,,,,,,,,,,,,,,,
GGA1,-0.476987266,0.986276087,-0.656560335,0.519045706,0.608507242,-5.561040089,,,,,,,,,,,,,,,,,,,
BTN3A2,-0.624529985,2.740002174,-0.654417134,0.520396312,0.60961259,-5.562342228,,,,,,,,,,,,,,,,,,,
LAYN,-0.312933192,5.099193478,-0.654058225,0.52062268,0.60961259,-5.562559892,,,,,,,,,,,,,,,,,,,
VEGFA,-0.52603608,-0.391484783,-0.654388531,0.52041435,0.60961259,-5.562359578,,,,,,,,,,,,,,,,,,,
DGKZ,-0.285098602,0.383236957,-0.650636877,0.522783311,0.611645869,-5.564629093,,,,,,,,,,,,,,,,,,,
PPM1A,-0.312884154,-2.751728261,-0.650911097,0.522609954,0.611645869,-5.564463629,,,,,,,,,,,,,,,,,,,
JAM2,-0.389246617,6.512186957,-0.649913711,0.523240635,0.611684633,-5.565065132,,,,,,,,,,,,,,,,,,,
RNF31,0.828923412,-2.816995652,0.650020686,0.52317297,0.611684633,-5.565000659,,,,,,,,,,,,,,,,,,,
LAMP1,-0.227956634,7.17848913,-0.647258576,0.524921615,0.61340111,-5.5666621,,,,,,,,,,,,,,,,,,,
PTGR1,-0.328382502,4.85668913,-0.645950194,0.525751054,0.613872891,-5.567446751,,,,,,,,,,,,,,,,,,,
SAT1,-0.389444634,-0.226873913,-0.646191113,0.525598271,0.613872891,-5.567302383,,,,,,,,,,,,,,,,,,,
GAMT,-0.234085642,2.21965,-0.64317335,0.527513802,0.615681831,-5.56910703,,,,,,,,,,,,,,,,,,,
SHD,0.622775378,-2.211119565,0.639400508,0.529914007,0.617983016,-5.571351873,,,,,,,,,,,,,,,,,,,
VTCN1,-0.413539057,2.361221739,-0.63945346,0.529880279,0.617983016,-5.571320454,,,,,,,,,,,,,,,,,,,
NIT1,0.137506052,5.308771739,0.638109393,0.53073676,0.618692327,-5.57211719,,,,,,,,,,,,,,,,,,,
MSTN,-0.521199072,-2.248586957,-0.637005822,0.531440555,0.619262449,-5.572770166,,,,,,,,,,,,,,,,,,,
ANGPT2,-0.710683941,-1.401091304,-0.632860413,0.53408881,0.621594887,-5.575213328,,,,,,,,,,,,,,,,,,,
IGFBPL1,-0.39106382,5.272615217,-0.632893315,0.534067763,0.621594887,-5.575193997,,,,,,,,,,,,,,,,,,,
SAP18,-1.113282272,-1.140452174,-0.633002068,0.533998197,0.621594887,-5.575130093,,,,,,,,,,,,,,,,,,,
NOTCH2,-0.552691864,2.671313043,-0.629407022,0.536300447,0.62366552,-5.57723699,,,,,,,,,,,,,,,,,,,
OLR1,-0.294136772,5.560617391,-0.62969041,0.536118771,0.62366552,-5.577071326,,,,,,,,,,,,,,,,,,,
CGREF1,-0.22333436,3.123773913,-0.629014994,0.536551825,0.623706354,-5.577466047,,,,,,,,,,,,,,,,,,,
CNDP1,-0.302090542,3.649276087,-0.62585196,0.538582374,0.625814491,-5.579309163,,,,,,,,,,,,,,,,,,,
CD3G,0.649673822,-5.352293478,0.624789408,0.539265424,0.626355812,-5.579926322,,,,,,,,,,,,,,,,,,,
SLURP1,-0.450672742,3.140465217,-0.623478701,0.54010864,0.627082656,-5.580686233,,,,,,,,,,,,,,,,,,,
SEZ6L2,-0.345844748,1.137913043,-0.622981855,0.540428461,0.627201482,-5.580973891,,,,,,,,,,,,,,,,,,,
ADAMTS1,-0.528928206,2.549958696,-0.622096894,0.540998367,0.627610334,-5.581485711,,,,,,,,,,,,,,,,,,,
CASP2,-0.363719902,-0.687397826,-0.620602151,0.541961699,0.628475086,-5.582348618,,,,,,,,,,,,,,,,,,,
GHRL,0.660944755,-1.424447826,0.620034907,0.542327517,0.628646527,-5.582675564,,,,,,,,,,,,,,,,,,,
FGF5,-0.450677529,4.07276087,-0.618782242,0.543135837,0.629330556,-5.583396556,,,,,,,,,,,,,,,,,,,
NELL2,-0.174546171,3.027286957,-0.615335437,0.545363325,0.631657763,-5.58537321,,,,,,,,,,,,,,,,,,,
SYTL4,-0.407167238,0.201776087,-0.613023605,0.546860073,0.633137073,-5.586693055,,,,,,,,,,,,,,,,,,,
PIK3IP1,-0.208556614,5.779782609,-0.611367263,0.547933783,0.634125614,-5.587635745,,,,,,,,,,,,,,,,,,,
SPARC,0.155036341,4.597776087,0.610822082,0.548287438,0.634280374,-5.587945495,,,,,,,,,,,,,,,,,,,
PRDX1,-0.110801669,7.318321739,-0.609779094,0.548964354,0.63480882,-5.588537339,,,,,,,,,,,,,,,,,,,
FAM171B,-0.429166543,4.275773913,-0.605988063,0.551428534,0.637402762,-5.590680385,,,,,,,,,,,,,,,,,,,
CLEC2L,-0.360245014,0.432665217,-0.603651191,0.55295042,0.638905854,-5.591995013,,,,,,,,,,,,,,,,,,,
ERBB3,-0.257214372,2.002121739,-0.602926295,0.553422958,0.63919576,-5.592401818,,,,,,,,,,,,,,,,,,,
CEBPB,-0.438182497,-0.849813043,-0.599553311,0.555624509,0.641215,-5.594288534,,,,,,,,,,,,,,,,,,,
CELSR2,-0.282110801,4.691432609,-0.598906509,0.556047204,0.641215,-5.594649168,,,,,,,,,,,,,,,,,,,
MSLN,-0.542616168,-3.0892,-0.598886044,0.556060581,0.641215,-5.594660572,,,,,,,,,,,,,,,,,,,
TNFSF11,-0.707685703,-4.795191304,-0.599865498,0.555420552,0.641215,-5.594114336,,,,,,,,,,,,,,,,,,,
CST3,0.157849776,3.153186957,0.59722684,0.557145681,0.64220949,-5.595583946,,,,,,,,,,,,,,,,,,,
MAG,-0.318394205,0.876147826,-0.594582369,0.558877428,0.643948263,-5.597050545,,,,,,,,,,,,,,,,,,,
SOD3,0.130464175,6.064626087,0.58725198,0.563692457,0.64923684,-5.601083189,,,,,,,,,,,,,,,,,,,
CSF2RA,-0.505526798,0.519323913,-0.579763893,0.56863322,0.654266672,-5.605152873,,,,,,,,,,,,,,,,,,,
CTSD,-0.229647846,4.004515217,-0.579602229,0.568740134,0.654266672,-5.605240181,,,,,,,,,,,,,,,,,,,
SHC1,-1.269551354,-4.835519565,-0.580226526,0.568327322,0.654266672,-5.604902895,,,,,,,,,,,,,,,,,,,
GHRHR,0.459148828,-1.599547826,0.578502593,0.569467637,0.654581373,-5.605833424,,,,,,,,,,,,,,,,,,,
KIR2DL3,-0.647584909,-3.849978261,-0.57861158,0.569395511,0.654581373,-5.605774675,,,,,,,,,,,,,,,,,,,
FZD10,-0.954306925,-1.917902174,-0.576827091,0.570577043,0.655578064,-5.606735255,,,,,,,,,,,,,,,,,,,
PER3,0.629645869,-2.373043478,0.576506623,0.570789362,0.655578064,-5.606907459,,,,,,,,,,,,,,,,,,,
GDNF,-0.436424716,-0.371106522,-0.574300227,0.572252261,0.656996624,-5.608090561,,,,,,,,,,,,,,,,,,,
CLEC5A,-0.426319365,5.185330435,-0.572743751,0.573285398,0.65769547,-5.608922536,,,,,,,,,,,,,,,,,,,
LUZP2,-0.321133838,5.382269565,-0.572696067,0.573317064,0.65769547,-5.60894799,,,,,,,,,,,,,,,,,,,
NRGN,-0.386076194,9.38843913,-0.571672484,0.573997023,0.658213684,-5.60949389,,,,,,,,,,,,,,,,,,,
ATP1B1,-0.366037233,2.005221739,-0.570308259,0.574903908,0.658991602,-5.610219999,,,,,,,,,,,,,,,,,,,
CASQ2,0.46626631,-0.697573913,0.568576664,0.576056057,0.660049928,-5.61113923,,,,,,,,,,,,,,,,,,,
BPIFA2,-0.188537098,-1.95216087,-0.565367857,0.578194196,0.661973823,-5.612835522,,,,,,,,,,,,,,,,,,,
CALB1,0.280825877,7.322241304,0.565613563,0.578030331,0.661973823,-5.612705961,,,,,,,,,,,,,,,,,,,
APLP1,0.152143826,5.042493478,0.561436306,0.580819395,0.663925143,-5.614901253,,,,,,,,,,,,,,,,,,,
FABP1,-1.326419846,2.22956087,-0.561909017,0.580503435,0.663925143,-5.614653615,,,,,,,,,,,,,,,,,,,
LAMP2,-0.198785585,1.952904348,-0.561743432,0.580614102,0.663925143,-5.614740382,,,,,,,,,,,,,,,,,,,
LPL,-0.33120453,1.179621739,-0.561614075,0.580700564,0.663925143,-5.614808149,,,,,,,,,,,,,,,,,,,
QPCT,-0.335740561,2.387676087,-0.560836536,0.581220405,0.664120304,-5.615215163,,,,,,,,,,,,,,,,,,,
IL12A_IL12B,-0.805465848,-4.90538913,-0.559445817,0.582150785,0.664919946,-5.615941796,,,,,,,,,,,,,,,,,,,
ALPI,0.58835068,-6.162502174,0.55690225,0.583854349,0.666601719,-5.61726627,,,,,,,,,,,,,,,,,,,
TPSD1,-0.774402199,-2.76406087,-0.553052132,0.58643773,0.669039929,-5.619259991,,,,,,,,,,,,,,,,,,,
WASL,-0.791948988,-2.276054348,-0.553028116,0.586453863,0.669039929,-5.619272386,,,,,,,,,,,,,,,,,,,
ABCA2,-0.257818145,7.495954348,-0.551979045,0.587158775,0.669314588,-5.619813291,,,,,,,,,,,,,,,,,,,
TIGIT,-0.706913529,-1.943417391,-0.552001724,0.587143531,0.669314588,-5.619801608,,,,,,,,,,,,,,,,,,,
NRTN,0.621424458,-1.257708696,0.550782637,0.587963204,0.669966764,-5.620428951,,,,,,,,,,,,,,,,,,,
CCL3,-0.345901257,-2.31241087,-0.549356341,0.58892292,0.6707953,-5.621161221,,,,,,,,,,,,,,,,,,,
PLCB1,0.224753461,-0.226030435,0.548076258,0.589784916,0.671511921,-5.621816862,,,,,,,,,,,,,,,,,,,
ADCYAP1R1,-0.487848704,1.292556522,-0.54665724,0.590741202,0.67233529,-5.622541934,,,,,,,,,,,,,,,,,,,
BCAN,0.12600198,3.710795652,0.545914757,0.591241872,0.672639668,-5.622920595,,,,,,,,,,,,,,,,,,,
ECM1,-0.409166136,3.080619565,-0.545082419,0.591803383,0.672747716,-5.623344488,,,,,,,,,,,,,,,,,,,
TYRP1,-0.421802302,-0.543778261,-0.545166383,0.591746727,0.672747716,-5.623301755,,,,,,,,,,,,,,,,,,,
CNP,-0.391814438,5.438393478,-0.543991321,0.592539858,0.673054332,-5.623899216,,,,,,,,,,,,,,,,,,,
LSM8,0.250045265,-2.056343478,0.544320446,0.592317655,0.673054332,-5.623731998,,,,,,,,,,,,,,,,,,,
PCDH17,-0.317483988,5.030419565,-0.543387835,0.592947395,0.673252082,-5.624205573,,,,,,,,,,,,,,,,,,,
PTN,-0.318138444,7.928845652,-0.539099616,0.595847239,0.676012368,-5.626372995,,,,,,,,,,,,,,,,,,,
TXNL1,0.310153516,-3.237006522,0.539314561,0.595701721,0.676012368,-5.62626475,,,,,,,,,,,,,,,,,,,
TRIM40,0.90657326,-4.238628261,0.536330322,0.597723628,0.677874536,-5.627763861,,,,,,,,,,,,,,,,,,,
RTN4R,-0.294413034,1.251978261,-0.535647059,0.598187031,0.678133411,-5.628105961,,,,,,,,,,,,,,,,,,,
ARHGAP30,-0.201384772,-0.313632609,-0.534429171,0.599013463,0.678559788,-5.628714691,,,,,,,,,,,,,,,,,,,
PRKAG3,0.945922164,-3.227065217,0.534399345,0.59903371,0.678559788,-5.628729582,,,,,,,,,,,,,,,,,,,
ATP5F1D,-0.525174814,-0.954528261,-0.533807177,0.59943575,0.678748607,-5.629025061,,,,,,,,,,,,,,,,,,,
SCT,-0.278240151,-1.661019565,-0.532759481,0.600147383,0.679021206,-5.629547061,,,,,,,,,,,,,,,,,,,
TEX101,0.43701566,0.016184783,0.533075519,0.599932675,0.679021206,-5.629389704,,,,,,,,,,,,,,,,,,,
DNLZ,-0.944285866,-2.889113043,-0.532205939,0.600523536,0.679180344,-5.629822454,,,,,,,,,,,,,,,,,,,
ADAMTSL4,-0.291482981,-2.367434783,-0.530994448,0.601347189,0.679777956,-5.630424217,,,,,,,,,,,,,,,,,,,
CMIP,-0.241656103,-0.625880435,-0.530735442,0.60152335,0.679777956,-5.630552696,,,,,,,,,,,,,,,,,,,
ERCC1,-0.78138135,-1.452352174,-0.529838602,0.602133523,0.680200972,-5.630997102,,,,,,,,,,,,,,,,,,,
KIF22,-0.810240078,-4.587147826,-0.529405863,0.602428049,0.680267225,-5.631211273,,,,,,,,,,,,,,,,,,,
C1QTNF1,-0.271606263,2.732313043,-0.526972014,0.604085845,0.681872242,-5.632412678,,,,,,,,,,,,,,,,,,,
NXPH3,-0.131736987,4.36008913,-0.524111926,0.606036787,0.683806766,-5.633817622,,,,,,,,,,,,,,,,,,,
NPDC1,-0.094693784,7.319684783,-0.522498254,0.607138855,0.684782346,-5.634607025,,,,,,,,,,,,,,,,,,,
MLN,0.49759059,-2.775395652,0.519918897,0.608902443,0.685741317,-5.635863934,,,,,,,,,,,,,,,,,,,
RNASE1,0.100631567,5.837197826,0.520518009,0.608492593,0.685741317,-5.635572527,,,,,,,,,,,,,,,,,,,
TNFRSF8,0.273693652,2.803284783,0.519913984,0.608905806,0.685741317,-5.635866322,,,,,,,,,,,,,,,,,,,
UPK3BL1,-0.83159679,-6.538336957,-0.519863728,0.608940192,0.685741317,-5.635890752,,,,,,,,,,,,,,,,,,,
CD99L2,-0.116846934,4.958726087,-0.517223569,0.610747946,0.686284469,-5.637170905,,,,,,,,,,,,,,,,,,,
CSF1R,-0.263068457,4.377395652,-0.517074214,0.610850288,0.686284469,-5.637243135,,,,,,,,,,,,,,,,,,,
GPR101,-0.41196983,-0.906906522,-0.517367022,0.610649656,0.686284469,-5.63710151,,,,,,,,,,,,,,,,,,,
HLA-DRA,-0.361210281,0.90698913,-0.5175506,0.610523884,0.686284469,-5.637012678,,,,,,,,,,,,,,,,,,,
PDE1C,-0.404298648,-0.377465217,-0.517174543,0.610781539,0.686284469,-5.637194617,,,,,,,,,,,,,,,,,,,
VWC2L,-0.35061626,5.566073913,-0.518804741,0.609664987,0.686284469,-5.63640499,,,,,,,,,,,,,,,,,,,
ATF4,-0.664780498,-4.011606522,-0.516486682,0.611252961,0.686386992,-5.637527075,,,,,,,,,,,,,,,,,,,
CLSTN2,0.241585077,3.583628261,0.516246602,0.611417539,0.686386992,-5.637643011,,,,,,,,,,,,,,,,,,,
ICAM5,-0.147798747,3.80195,-0.513285155,0.613449391,0.688400017,-5.639068794,,,,,,,,,,,,,,,,,,,
IFNL1,-0.277871354,-1.966747826,-0.510798696,0.615157829,0.690048689,-5.640259743,,,,,,,,,,,,,,,,,,,
MYLPF,-0.75950568,-1.983558696,-0.509332,0.616166647,0.69091159,-5.640959618,,,,,,,,,,,,,,,,,,,
MILR1,-0.526432579,2.618584783,-0.508843676,0.616502698,0.691019736,-5.641192201,,,,,,,,,,,,,,,,,,,
IGFL4,0.321718658,-0.99775,0.507929205,0.617132245,0.691456641,-5.641627171,,,,,,,,,,,,,,,,,,,
STOML2,-0.649556601,-3.183813043,-0.50715956,0.617662324,0.691781803,-5.641992665,,,,,,,,,,,,,,,,,,,
VSIG10L,-0.313065198,0.520684783,-0.503661167,0.620074483,0.694213823,-5.643647215,,,,,,,,,,,,,,,,,,,
TOP1,0.189575373,-3.468636957,0.501421469,0.621621083,0.695675283,-5.644700626,,,,,,,,,,,,,,,,,,,
PBXIP1,-0.438047076,0.09831087,-0.497897592,0.624058109,0.698131724,-5.646348788,,,,,,,,,,,,,,,,,,,
NPC2,0.1125729,4.77981087,0.49664168,0.62492774,0.698833502,-5.646933461,,,,,,,,,,,,,,,,,,,
CTSO,-0.228358891,0.5118,-0.495395978,0.625790858,0.699461092,-5.647511961,,,,,,,,,,,,,,,,,,,
TXK,0.222461342,-2.730852174,0.495131729,0.625974022,0.699461092,-5.647634496,,,,,,,,,,,,,,,,,,,
CD59,0.130257511,3.27906087,0.494432924,0.626458515,0.699731355,-5.647958232,,,,,,,,,,,,,,,,,,,
MEGF11,-0.277162185,1.903865217,-0.494052415,0.626722403,0.699755094,-5.648134324,,,,,,,,,,,,,,,,,,,
IL9,-0.346318457,-1.071552174,-0.492986907,0.627461616,0.700309327,-5.648626717,,,,,,,,,,,,,,,,,,,
NCAM1,-0.321056967,3.824941304,-0.487635049,0.631180643,0.70418761,-5.651084265,,,,,,,,,,,,,,,,,,,
PTPRS,-0.309831797,2.965319565,-0.4872801,0.631427655,0.70419078,-5.651246332,,,,,,,,,,,,,,,,,,,
SLC51B,-0.722612593,-5.10206087,-0.48476951,0.633176069,0.705867716,-5.652389368,,,,,,,,,,,,,,,,,,,
CA8,-0.176253377,0.517515217,-0.481963561,0.635132791,0.706839427,-5.65366007,,,,,,,,,,,,,,,,,,,
HSP90B1,-0.329195074,-1.736952174,-0.481762421,0.63527316,0.706839427,-5.653750882,,,,,,,,,,,,,,,,,,,
IFNLR1,-0.445477836,-2.045982609,-0.482515418,0.634747736,0.706839427,-5.653410724,,,,,,,,,,,,,,,,,,,
NPHS2,-0.617531953,-3.945319565,-0.482915292,0.634468794,0.706839427,-5.653229875,,,,,,,,,,,,,,,,,,,
TOP1MT,-0.940909575,-2.788726087,-0.482348447,0.634864228,0.706839427,-5.653486196,,,,,,,,,,,,,,,,,,,
NELL1,-0.357802973,2.659506522,-0.47976661,0.636666749,0.708116816,-5.654649964,,,,,,,,,,,,,,,,,,,
IL24,-0.213429324,-1.787393478,-0.477102246,0.638529318,0.709914631,-5.655844547,,,,,,,,,,,,,,,,,,,
CHGA,-0.104942611,5.476556522,-0.474533444,0.640327414,0.711635503,-5.656990143,,,,,,,,,,,,,,,,,,,
MDM1,-0.950555739,-1.016278261,-0.474186196,0.640570654,0.711635503,-5.657144541,,,,,,,,,,,,,,,,,,,
REG3G,-0.631855743,-3.705030435,-0.471990864,0.642109399,0.713070276,-5.658118105,,,,,,,,,,,,,,,,,,,
AGR3,-0.527038388,-2.197708696,-0.469747799,0.643683313,0.714412765,-5.659108286,,,,,,,,,,,,,,,,,,,
VSTM2B,0.243805191,2.219693478,0.469562055,0.643813723,0.714412765,-5.659190074,,,,,,,,,,,,,,,,,,,
TMED4,-0.526042026,-0.627221739,-0.468661152,0.644446411,0.714839789,-5.659586321,,,,,,,,,,,,,,,,,,,
GLB1,-0.25367074,-1.349893478,-0.467678524,0.64513681,0.715330473,-5.660017666,,,,,,,,,,,,,,,,,,,
SHH,0.129197839,2.113847826,0.466578647,0.64590998,0.715912522,-5.660499433,,,,,,,,,,,,,,,,,,,
TNFRSF10A,-0.336125266,0.302213043,-0.465389757,0.646746186,0.716563965,-5.661018943,,,,,,,,,,,,,,,,,,,
TPSG1,-0.560686777,-0.876432609,-0.461669947,0.649365619,0.719189879,-5.662636033,,,,,,,,,,,,,,,,,,,
EXTL1,-0.454373497,-2.701371739,-0.459980766,0.65055666,0.720232402,-5.663366176,,,,,,,,,,,,,,,,,,,
FABP2,-0.858000018,2.700269565,-0.457464428,0.652332715,0.721391742,-5.664449008,,,,,,,,,,,,,,,,,,,
IFNGR1,-0.183372853,3.8761,-0.457433932,0.652354252,0.721391742,-5.664462095,,,,,,,,,,,,,,,,,,,
MDH1,-0.144454254,5.971541304,-0.458126939,0.651864901,0.721391742,-5.664164479,,,,,,,,,,,,,,,,,,,
CD38,-0.40273493,0.927702174,-0.455554833,0.653681944,0.722582877,-5.665266873,,,,,,,,,,,,,,,,,,,
C3,-0.233520241,0.9124,-0.452248207,0.656021134,0.724890786,-5.666675167,,,,,,,,,,,,,,,,,,,
TNFRSF21,-0.133049315,4.118745652,-0.451299321,0.656693073,0.725355351,-5.667077447,,,,,,,,,,,,,,,,,,,
CA2,-0.060162016,8.712334783,-0.447752192,0.659207565,0.72743137,-5.668573934,,,,,,,,,,,,,,,,,,,
NFAT5,-0.527206494,-2.479052174,-0.448283995,0.658830314,0.72743137,-5.668350309,,,,,,,,,,,,,,,,,,,
TF,0.165558993,2.141028261,0.447580661,0.659329265,0.72743137,-5.668646008,,,,,,,,,,,,,,,,,,,
ESR1,-0.478272457,-1.064382609,-0.446724974,0.659936517,0.727822912,-5.669005148,,,,,,,,,,,,,,,,,,,
MYBPC1,-0.642850545,1.559028261,-0.444444058,0.661556384,0.729330509,-5.669959185,,,,,,,,,,,,,,,,,,,
SLC28A1,0.692447495,-3.705945652,0.443296697,0.662371866,0.729950502,-5.670437284,,,,,,,,,,,,,,,,,,,
IL3RA,0.282843599,-0.40903913,0.442141304,0.663193493,0.730297837,-5.670917509,,,,,,,,,,,,,,,,,,,
ZP4,0.30027207,-2.7474,0.442192037,0.663157407,0.730297837,-5.670896448,,,,,,,,,,,,,,,,,,,
IGF1R,-0.306524617,2.088547826,-0.441777882,0.663452022,0.730303676,-5.671068307,,,,,,,,,,,,,,,,,,,
WFDC1,-0.334522689,-0.348467391,-0.440607291,0.664285041,0.730941648,-5.671553207,,,,,,,,,,,,,,,,,,,
PBK,-0.538772845,-0.926334783,-0.438290088,0.665935334,0.732478071,-5.672509362,,,,,,,,,,,,,,,,,,,
OMD,-0.190573282,3.596178261,-0.435601826,0.667852077,0.734306287,-5.673612442,,,,,,,,,,,,,,,,,,,
TAFA5,-0.137695118,5.039028261,-0.433864849,0.669091794,0.735388999,-5.674321647,,,,,,,,,,,,,,,,,,,
CCN3,-0.241951863,5.88193913,-0.431919236,0.670481572,0.735443903,-5.675112741,,,,,,,,,,,,,,,,,,,
GC,-0.242851834,0.570802174,-0.43155484,0.670742001,0.735443903,-5.675260519,,,,,,,,,,,,,,,,,,,
GPIHBP1,-0.208718412,1.131302174,-0.431296295,0.670926806,0.735443903,-5.675365296,,,,,,,,,,,,,,,,,,,
IL20,-0.169344569,-0.152358696,-0.432105247,0.67034865,0.735443903,-5.675037259,,,,,,,,,,,,,,,,,,,
RRP15,0.83091709,-1.991397826,0.43231838,0.670196359,0.735443903,-5.674950732,,,,,,,,,,,,,,,,,,,
SUMF1,-0.461833056,-1.316021739,-0.432800408,0.669851988,0.735443903,-5.674754885,,,,,,,,,,,,,,,,,,,
ZNF174,-0.527908847,0.273219565,-0.431717638,0.670625647,0.735443903,-5.675194513,,,,,,,,,,,,,,,,,,,
MAP1LC3A,0.226118768,6.821863043,0.429000884,0.672568472,0.736963326,-5.676292826,,,,,,,,,,,,,,,,,,,
INSR,-0.142032938,-0.153415217,-0.426254461,0.674534912,0.738837328,-5.677396229,,,,,,,,,,,,,,,,,,,
MCFD2,-0.109032568,3.732817391,-0.424731102,0.675626672,0.739752211,-5.678005259,,,,,,,,,,,,,,,,,,,
FES,0.132138281,2.7953,0.422804607,0.677008405,0.740983772,-5.6787724,,,,,,,,,,,,,,,,,,,
MFAP4,-0.229688883,2.363684783,-0.418769514,0.679906273,0.743873176,-5.680368116,,,,,,,,,,,,,,,,,,,
RASA1,0.184751676,0.441593478,0.418078269,0.680403216,0.744134575,-5.68063997,,,,,,,,,,,,,,,,,,,
